Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1156","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","5120","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","64050.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.17","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","42218.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","34218.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.75","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","2128.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.57","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","6840.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","4891.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.41","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","17594.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","6401.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","30526.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","3966.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","13604.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","528","Pays-Bas (Royaume des)","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","55088.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","528","Pays-Bas (Royaume des)","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.92","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","604","Pérou","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","12442.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","604","Pérou","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","608","Philippines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","8001.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","608","Philippines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","616","Pologne","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","5.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","616","Pologne","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","29958.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","616","Pologne","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.52","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","630","Porto Rico","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","34363.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","630","Porto Rico","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.48","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","620","Portugal","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","2.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","620","Portugal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","33044.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","620","Portugal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.12","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","634","Qatar","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","92177.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","634","Qatar","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","760","République arabe syrienne","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","839.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","140","République centrafricaine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.01","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","4.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","40957.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","410","République de Corée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","3.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","11651.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","498","République de Moldova","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.32","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1023.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","180","République démocratique du Congo","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","7211.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","418","République démocratique populaire lao","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","16524.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","214","République dominicaine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.16","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","408","République populaire démocratique de Corée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","2458.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","834","République-Unie de Tanzanie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.56","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","4.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","26943.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","642","Roumanie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.06","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","6.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","46372.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1935","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","646","Rwanda","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","15247.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","662","Sainte-Lucie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","29333.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","659","Saint-Kitts-et-Nevis","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.65","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","13633","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","670","Saint-Vincent-et-les Grenadines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.89","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","6238.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","882","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.18","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","016","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.22","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","3934.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","678","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.19","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","3259.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","4.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","16611","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","28116.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1593.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","95310.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","7.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","30061.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","5.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","36507.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1059.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","4614","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-2.45","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","2.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","13584.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","51948","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","9.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","69103.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","17753.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","3236.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.67","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1579.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.29","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","11.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","38824.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","0.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","17008","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.75","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","3138.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","1972.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.88","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","6257","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","26213.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","10874.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.02","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","13703.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-0.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","27582.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","","-1.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","Int$/cap","4208.9","X","Ciffre de sources internationales",""
